Date,Price,Open,High,Low,Vol.,Change %
4/3/2020,"28,872","28,817","28,872","28,483",676.23K,0.19%
4/6/2020,"28,928","28,872","28,928","28,594",439.94K,0.19%
4/7/2020,"28,761","28,928","28,984","28,260",1.06M,-0.58%
4/8/2020,"28,928","28,761","28,928","28,483",506.02K,0.58%
4/9/2020,"28,928","28,984","29,484","28,817",956.40K,0.00%
4/10/2020,"28,928","28,928","28,928","28,594",417.14K,0.00%
4/13/2020,"28,928","28,872","28,984","28,594",524.23K,0.00%
4/14/2020,"28,872","28,817","28,872","28,538",736.14K,-0.19%
4/15/2020,"28,872","28,817","28,928","28,483",803.34K,0.00%
4/16/2020,"28,872","28,761","28,872","28,594",818.40K,0.00%
4/17/2020,"29,317","28,984","29,484","28,872",1.15M,1.54%
4/20/2020,"29,317","29,317","29,484","28,483",1.59M,0.00%
4/21/2020,"29,206","28,928","29,373","28,650",1.18M,-0.38%
4/22/2020,"29,206","28,984","29,206","28,483",1.33M,0.00%
4/23/2020,"29,262","29,206","29,874","28,650",2.08M,0.19%
4/24/2020,"29,484","29,206","29,762","28,650",1.99M,0.76%
4/27/2020,"29,373","29,484","29,818","28,761",1.53M,-0.38%
4/28/2020,"29,540","29,373","30,041","28,928",2.03M,0.57%
4/29/2020,"29,595","29,484","30,152","28,817",2.87M,0.19%
5/4/2020,"29,373","29,762","30,597","28,984",2.00M,-0.75%
5/5/2020,"29,373","29,373","30,319","28,928",3.27M,0.00%
5/6/2020,"29,484","29,206","29,874","28,650",2.31M,0.38%
5/7/2020,"29,540","29,484","29,818","28,761",2.73M,0.19%
5/8/2020,"29,985","29,540","30,041","29,484",2.41M,1.51%
5/11/2020,"30,041","28,872","30,319","28,872",1.54M,0.19%
5/12/2020,"29,317","30,096","30,152","29,206",1.76M,-2.41%
5/13/2020,"29,206","29,317","29,373","28,650",2.33M,-0.38%
5/14/2020,"29,262","29,039","29,762","28,650",2.20M,0.19%
5/15/2020,"29,262","29,317","29,985","28,984",1.64M,0.00%
5/18/2020,"29,373","29,262","29,595","28,705",2.22M,0.38%
5/19/2020,"29,484","29,429","29,762","28,984",1.73M,0.38%
5/20/2020,"29,540","29,595","29,762","28,928",1.78M,0.19%
5/21/2020,"29,762","29,595","29,929","28,984",3.15M,0.75%
5/22/2020,"29,651","29,762","30,207","29,150",1.89M,-0.37%
5/25/2020,"29,651","29,707","29,985","29,039",1.86M,0.00%
5/26/2020,"29,707","29,707","29,985","29,206",2.01M,0.19%
5/27/2020,"29,929","29,707","30,096","29,206",1.89M,0.75%
5/28/2020,"30,207","29,929","30,541","29,317",2.45M,0.93%
5/29/2020,"29,874","30,041","30,541","29,651",1.62M,-1.10%
6/1/2020,"30,597","29,874","30,597","29,707",2.14M,2.42%
6/2/2020,"30,152","30,430","30,764","29,762",2.13M,-1.45%
6/3/2020,"30,207","30,096","30,319","29,595",1.24M,0.18%
6/4/2020,"30,319","30,041","30,764","29,651",1.91M,0.37%
6/5/2020,"30,374","30,319","30,374","30,207",1.02M,0.18%
6/8/2020,"30,430","30,319","30,541","30,207",1.20M,0.18%
6/9/2020,"30,319","30,486","30,875","29,762",2.50M,-0.36%
6/10/2020,"30,319","30,319","30,486","29,762",1.93M,0.00%
6/11/2020,"30,319","30,319","30,374","30,096",1.37M,0.00%
6/12/2020,"30,541","30,152","30,764","29,874",3.52M,0.73%
6/15/2020,"30,708","30,374","30,931","30,041",2.76M,0.55%
6/16/2020,"31,487","30,764","31,598","30,764",1.63M,2.54%
6/17/2020,"31,765","30,652","31,932","30,597",2.38M,0.88%
6/18/2020,"32,433","31,709","32,544","31,598",1.44M,2.10%
6/19/2020,"32,989","32,822","34,213","32,544",4.89M,1.71%
6/22/2020,"32,822","33,100","33,545","32,266",3.66M,-0.51%
6/23/2020,"32,433","32,544","32,822","32,321",1.40M,-1.19%
6/24/2020,"32,433","32,321","32,878","31,988",2.09M,0.00%
6/25/2020,"33,100","32,266","33,211","31,988",2.00M,2.06%
6/26/2020,"34,713","32,989","34,992","32,989",1.44M,4.87%
6/29/2020,"34,602","34,713","35,492","33,823",2.43M,-0.32%
6/30/2020,"34,213","34,435","35,159","33,712",2.46M,-1.12%
7/1/2020,"34,102","33,990","34,769","33,601",1.38M,-0.32%
7/2/2020,"34,046","34,046","34,157","33,656",1.98M,-0.16%
7/3/2020,"34,713","34,046","34,825","33,656",2.12M,1.96%
7/6/2020,"35,715","34,713","35,882","34,713",1.32M,2.89%
7/7/2020,"35,882","35,937","36,549","35,604",2.39M,0.47%
7/8/2020,"35,770","36,160","36,494","35,548",2.64M,-0.31%
7/9/2020,"35,882","35,882","35,937","35,548",940.85K,0.31%
7/10/2020,"35,381","35,882","35,882","35,159",1.20M,-1.40%
7/13/2020,"35,047","35,325","35,604","34,880",1.04M,-0.94%
7/14/2020,"34,658","34,769","34,992","34,491",912.05K,-1.11%
7/15/2020,"34,825","34,658","35,548","34,658",1.04M,0.48%
7/16/2020,"34,547","34,825","34,825","34,380",1.28M,-0.80%
7/17/2020,"34,435","34,547","34,547","34,213",1.41M,-0.32%
7/20/2020,"34,380","34,268","34,491","33,935",1.25M,-0.16%
7/21/2020,"34,658","34,324","35,214","34,213",1.82M,0.81%
7/22/2020,"34,880","34,658","34,936","34,213",1.79M,0.64%
7/23/2020,"35,047","34,992","35,214","34,658",1.85M,0.48%
7/24/2020,"34,992","35,047","35,159","34,769",1.48M,-0.16%
7/27/2020,"34,936","34,880","35,047","34,658",2.04M,-0.16%
7/28/2020,"35,381","34,936","36,160","34,713",3.28M,1.27%
7/29/2020,"35,325","35,325","35,548","35,103",1.33M,-0.16%
7/30/2020,"35,659","35,381","36,104","35,381",2.41M,0.95%
7/31/2020,"36,215","35,492","36,382","35,492",3.28M,1.56%
8/3/2020,"35,770","35,882","36,215","35,548",1.98M,-1.23%
8/4/2020,"35,993","35,826","36,160","35,325",3.27M,0.62%
8/5/2020,"36,049","35,715","36,271","35,159",5.34M,0.16%
8/6/2020,"36,104","35,770","36,382","35,492",4.36M,0.15%
8/7/2020,"35,937","35,770","36,215","35,604",3.36M,-0.46%
8/10/2020,"36,049","36,160","36,271","35,604",4.79M,0.31%
8/11/2020,"35,993","36,049","36,215","35,604",4.12M,-0.16%
8/12/2020,"35,826","35,993","36,160","35,437",4.26M,-0.46%
8/13/2020,"35,659","35,492","35,993","35,492",2.04M,-0.47%
8/14/2020,"35,103","35,659","35,715","34,435",3.41M,-1.56%
8/17/2020,"35,214","35,047","35,214","34,491",1.90M,0.32%
8/18/2020,"35,214","35,159","35,325","34,936",1.45M,0.00%
8/19/2020,"35,214","35,103","35,770","35,047",2.16M,0.00%
8/20/2020,"34,992","35,047","35,548","34,769",1.88M,-0.63%
8/21/2020,"35,047","34,769","35,214","34,658",1.28M,0.16%
8/24/2020,"35,047","35,047","35,047","34,936",1.15M,0.00%
8/25/2020,"34,992","34,602","35,103","34,602",2.11M,-0.16%
8/26/2020,"34,936","34,769","35,047","34,324",2.70M,-0.16%
8/27/2020,"34,992","34,769","34,992","34,769",1.75M,0.16%
8/28/2020,"35,047","34,825","35,826","34,825",2.49M,0.16%
8/31/2020,"35,492","34,880","35,548","34,880",1.71M,1.27%
9/1/2020,"35,047","34,992","35,047","34,658",2.07M,-1.25%
9/3/2020,"35,159","34,992","35,159","34,380",3.13M,0.32%
9/4/2020,"34,936","35,159","35,325","34,769",2.08M,-0.63%
9/7/2020,"34,936","34,713","35,437","34,380",2.56M,0.00%
9/8/2020,"34,880","34,658","35,325","33,990",4.18M,-0.16%
9/9/2020,"34,936","34,769","34,936","34,602",2.08M,0.16%
9/10/2020,"34,936","35,047","35,270","34,547",2.54M,0.00%
9/11/2020,"34,992","34,936","35,270","34,713",3.21M,0.16%
9/14/2020,"35,437","35,047","35,548","34,992",1.79M,1.27%
9/15/2020,"35,492","35,604","35,882","35,159",2.39M,0.16%
9/16/2020,"35,492","35,492","35,826","35,214",2.85M,0.00%
9/17/2020,"35,270","35,381","35,492","35,103",2.12M,-0.63%
9/18/2020,"35,548","35,270","35,937","35,214",2.83M,0.79%
9/21/2020,"35,715","35,548","35,993","35,548",2.76M,0.47%
9/22/2020,"35,492","35,715","35,826","35,381",1.54M,-0.62%
9/23/2020,"35,381","35,325","35,882","35,214",2.33M,-0.31%
9/24/2020,"35,325","35,381","35,826","35,159",2.74M,-0.16%
9/25/2020,"35,325","35,381","35,715","35,103",2.56M,0.00%
9/28/2020,"35,270","35,381","35,659","35,214",2.52M,-0.16%
9/29/2020,"35,270","35,381","35,604","35,103",2.41M,0.00%
9/30/2020,"35,548","35,325","35,604","35,103",2.36M,0.79%
10/1/2020,"35,437","35,548","35,715","35,270",2.44M,-0.31%
10/2/2020,"35,325","35,492","35,604","35,159",2.25M,-0.32%
10/5/2020,"35,214","35,325","35,381","35,103",2.15M,-0.31%
10/6/2020,"35,214","35,270","35,548","35,047",2.59M,0.00%
10/7/2020,"35,103","35,270","35,492","34,936",2.21M,-0.32%
10/8/2020,"35,047","35,214","35,325","34,880",2.32M,-0.16%
10/9/2020,"34,825","34,380","35,437","34,380",3.11M,-0.63%
10/12/2020,"34,769","34,992","35,270","34,491",2.82M,-0.16%
10/13/2020,"34,491","34,713","34,992","34,324",2.13M,-0.80%
10/14/2020,"34,491","34,602","35,047","34,380",2.71M,0.00%
10/15/2020,"34,713","34,658","34,936","34,324",3.12M,0.64%
10/16/2020,"34,658","34,713","34,769","34,268",2.48M,-0.16%
10/19/2020,"34,825","34,713","34,992","34,380",3.10M,0.48%
10/20/2020,"34,491","34,825","34,992","34,380",3.16M,-0.96%
10/21/2020,"34,658","34,602","34,713","34,435",2.19M,0.48%
10/22/2020,"34,769","34,658","34,936","34,435",3.05M,0.32%
10/23/2020,"34,658","34,769","34,936","34,435",3.10M,-0.32%
10/26/2020,"34,491","34,602","34,713","34,268",1.79M,-0.48%
10/27/2020,"34,547","34,491","34,602","34,213",2.12M,0.16%
10/28/2020,"34,491","34,435","34,658","34,157",2.47M,-0.16%
10/29/2020,"34,491","34,435","34,547","34,102",2.13M,0.00%
10/30/2020,"34,491","34,380","34,491","33,990",2.43M,0.00%
11/2/2020,"34,658","34,713","34,769","34,324",1.96M,0.48%
11/3/2020,"34,547","34,602","34,658","34,324",2.35M,-0.32%
11/4/2020,"34,602","34,491","34,602","34,268",2.03M,0.16%
11/5/2020,"34,547","34,602","34,658","34,268",2.26M,-0.16%
11/6/2020,"34,547","34,602","34,602","34,268",2.43M,0.00%
11/9/2020,"34,213","34,602","34,658","33,879",3.12M,-0.97%
11/10/2020,"34,491","34,268","34,491","34,213",2.36M,0.81%
11/11/2020,"34,491","34,491","34,491","33,990",2.52M,0.00%
11/12/2020,"34,491","34,435","34,491","34,157",2.43M,0.00%
11/13/2020,"34,491","34,491","34,491","34,213",2.64M,0.00%
11/16/2020,"34,102","34,491","34,491","33,879",2.88M,-1.13%
11/17/2020,"34,380","34,435","34,491","33,935",2.34M,0.82%
11/18/2020,"34,213","34,380","34,435","33,935",2.84M,-0.49%
11/19/2020,"34,213","34,268","34,324","33,823",2.73M,0.00%
11/20/2020,"34,268","34,324","34,380","33,935",2.38M,0.16%
11/23/2020,"34,324","34,268","34,380","33,990",2.40M,0.16%
11/24/2020,"34,213","34,268","34,324","33,935",2.33M,-0.32%
11/25/2020,"34,157","34,213","34,213","33,935",2.93M,-0.16%
11/26/2020,"33,935","34,157","34,157","33,434",2.28M,-0.65%
11/27/2020,"33,879","33,935","33,935","33,601",2.00M,-0.17%
11/30/2020,"33,712","33,879","33,879","33,434",2.41M,-0.49%
12/1/2020,"33,712","33,490","33,712","33,378",2.77M,0.00%
12/2/2020,"33,656","33,656","33,712","33,434",2.56M,-0.17%
12/3/2020,"33,601","33,601","33,656","33,378",2.09M,-0.16%
12/4/2020,"33,601","33,545","33,601","33,378",3.07M,0.00%
12/7/2020,"33,656","33,545","33,712","33,378",2.46M,0.16%
12/8/2020,"33,712","33,601","33,712","33,378",3.29M,0.17%
12/9/2020,"34,936","33,656","34,936","33,601",5.59M,3.63%
12/10/2020,"35,548","34,825","36,160","34,825",5.06M,1.75%
12/11/2020,"35,548","35,437","35,882","35,270",3.61M,0.00%
12/14/2020,"35,826","35,492","36,049","35,159",3.96M,0.78%
12/15/2020,"36,438","35,826","37,495","35,826",5.90M,1.71%
12/16/2020,"37,328","36,661","37,495","36,605",5.74M,2.44%
12/17/2020,"36,716","37,161","37,161","36,438",5.64M,-1.64%
12/18/2020,"36,716","36,827","37,272","36,605",7.22M,0.00%
12/21/2020,"36,883","37,050","37,328","36,605",4.22M,0.45%
12/22/2020,"37,106","36,883","37,328","36,716",5.52M,0.60%
12/23/2020,"37,272","37,217","37,384","36,939",7.29M,0.45%
12/24/2020,"36,716","37,272","37,384","36,160",4.03M,-1.49%
12/25/2020,"36,994","36,716","37,106","36,661",3.51M,0.76%
12/28/2020,"37,328","36,939","37,384","36,939",7.68M,0.90%
12/29/2020,"37,773","37,328","39,887","37,272",18.99M,1.19%
12/30/2020,"37,161","37,940","38,385","36,772",5.94M,-1.62%
12/31/2020,"36,716","37,161","37,384","36,716",4.85M,-1.20%
1/4/2021,"36,215","36,549","37,718","36,104",11.75M,-1.36%
1/5/2021,"36,160","36,160","36,605","35,159",12.95M,-0.15%
1/6/2021,"37,106","36,104","37,773","35,993",11.68M,2.62%
1/7/2021,"39,665","36,994","39,665","36,994",15.58M,6.90%
1/8/2021,"42,112","40,332","42,224","40,332",9.13M,6.17%
1/11/2021,"42,001","42,001","42,112","41,167",11.27M,-0.26%
1/12/2021,"41,945","42,001","43,281","41,612",11.88M,-0.13%
1/13/2021,"42,057","41,945","42,557","41,779",8.60M,0.27%
1/14/2021,"41,834","42,057","42,724","41,667",8.48M,-0.53%
1/15/2021,"40,332","41,779","42,001","40,332",12.06M,-3.59%
1/18/2021,"39,887","40,054","41,111","39,498",6.56M,-1.10%
1/19/2021,"38,941","40,277","40,332","37,272",5.61M,-2.37%
1/20/2021,"40,510","39,947","41,635","39,441",5.44M,4.03%
1/21/2021,"42,704","41,297","42,985","40,510",6.12M,5.42%
1/22/2021,"44,448","42,873","45,011","42,198",9.93M,4.08%
1/25/2021,"45,011","44,673","45,067","44,392",4.91M,1.27%
1/26/2021,"45,573","45,292","46,417","44,448",6.01M,1.25%
1/27/2021,"45,686","45,573","46,417","45,011",7.73M,0.25%
1/28/2021,"42,648","44,955","45,517","42,535",14.18M,-6.65%
1/29/2021,"45,123","43,042","45,630","42,929",4.47M,5.80%
2/1/2021,"45,067","45,123","46,586","44,504",4.88M,-0.12%
2/2/2021,"45,292","45,067","45,573","44,561",4.27M,0.50%
2/3/2021,"46,699","45,348","46,980","44,898",5.31M,3.11%
2/4/2021,"45,855","46,699","46,980","45,461",4.97M,-1.81%
2/5/2021,"45,123","46,136","46,361","44,842",4.27M,-1.60%
2/8/2021,"43,717","45,011","45,011","42,760",5.30M,-3.12%
2/9/2021,"44,448","44,167","45,236","43,323",3.94M,1.67%
2/17/2021,"45,573","45,517","45,686","44,392",2.67M,2.53%
2/18/2021,"45,855","45,180","45,855","44,504",3.56M,0.62%
2/19/2021,"45,180","45,855","46,361","45,011",5.17M,-1.47%
2/22/2021,"45,461","45,236","45,517","44,617",3.62M,0.62%
2/23/2021,"45,461","45,461","45,517","45,067",3.62M,0.00%
2/24/2021,"45,236","45,461","46,024","44,673",3.39M,-0.49%
2/25/2021,"45,011","45,461","45,911","44,561",3.28M,-0.50%
2/26/2021,"44,786","44,730","45,573","44,561",3.76M,-0.50%
3/1/2021,"44,842","44,786","45,011","44,504",3.19M,0.13%
3/2/2021,"44,617","44,842","45,011","44,561",2.86M,-0.50%
3/3/2021,"45,799","44,504","46,136","44,336",4.06M,2.65%
3/4/2021,"45,348","46,024","46,080","45,011",2.88M,-0.98%
3/5/2021,"44,955","45,686","45,799","43,886",4.86M,-0.87%
3/8/2021,"45,799","45,180","45,911","44,448",5.73M,1.88%
3/9/2021,"46,136","45,799","46,249","45,123",4.51M,0.74%
3/10/2021,"46,417","46,249","46,417","45,067",4.95M,0.61%
3/11/2021,"46,642","46,811","46,980","46,192",4.52M,0.48%
3/12/2021,"46,249","46,474","46,586","46,024",2.70M,-0.84%
3/15/2021,"46,080","46,249","46,699","45,742",4.69M,-0.37%
3/16/2021,"45,517","45,799","46,080","45,236",2.99M,-1.22%
3/17/2021,"45,292","45,180","45,517","44,786",7.71M,-0.49%
3/18/2021,"45,686","45,799","46,136","45,011",3.33M,0.87%
3/19/2021,"44,448","45,461","45,686","44,448",5.83M,-2.71%
3/22/2021,"45,461","45,011","45,630","45,011",1.99M,2.28%
3/23/2021,"45,011","45,573","46,136","44,955",5.19M,-0.99%
3/24/2021,"44,898","44,898","45,011","44,561",3.27M,-0.25%
3/25/2021,"45,011","44,955","45,573","44,617",3.62M,0.25%
3/26/2021,"44,730","44,842","44,898","44,336",3.44M,-0.62%
3/29/2021,"45,011","45,011","45,067","44,730",2.76M,0.63%
3/30/2021,"45,405","45,180","45,461","44,955",2.51M,0.88%
3/31/2021,"45,292","45,292","45,461","45,067",2.59M,-0.25%
4/1/2021,"46,024","45,292","46,699","45,292",4.42M,1.62%
4/2/2021,"46,136","46,417","46,642","46,024",2.93M,0.24%
4/5/2021,"48,105","48,837","48,837","46,755",6.91M,4.27%
4/6/2021,"48,837","48,105","49,231","47,599",5.28M,1.52%
4/7/2021,"49,568","48,837","49,793","48,499",6.20M,1.50%
4/8/2021,"49,962","49,793","50,693","49,624",4.68M,0.79%
4/9/2021,"50,637","49,568","50,693","49,343",4.01M,1.35%
4/12/2021,"53,619","50,918","54,013","50,693",6.69M,5.89%
4/13/2021,"54,351","54,013","55,138","53,619",5.70M,1.37%
4/14/2021,"56,320","54,351","56,320","53,732",6.41M,3.62%
4/15/2021,"57,670","57,783","58,514","56,320",9.63M,2.40%
4/16/2021,"60,765","57,670","61,665","57,670",6.86M,5.37%
4/19/2021,"61,327","61,327","61,890","60,483",7.75M,0.92%
4/20/2021,"61,046","61,327","61,777","59,696",5.45M,-0.46%
4/22/2021,"60,371","60,765","61,046","59,639",3.40M,-1.11%
4/23/2021,"60,202","60,371","60,483","59,696",2.74M,-0.28%
4/26/2021,"64,365","61,046","64,365","60,146",4.55M,6.92%
4/27/2021,"68,360","64,365","68,642","64,365",3.57M,6.21%
4/28/2021,"72,017","68,416","72,017","66,672",3.97M,5.35%
4/29/2021,"73,930","73,143","74,549","72,580",6.63M,2.66%
5/4/2021,"73,987","73,930","74,268","70,386",3.70M,0.08%
5/5/2021,"74,830","73,705","75,843","73,480",3.14M,1.14%
5/6/2021,"76,350","74,549","76,800","73,818",2.41M,2.03%
5/7/2021,"76,406","76,518","79,332","76,406",4.23M,0.07%
5/10/2021,"72,299","74,830","76,237","72,299",2.96M,-5.38%
5/11/2021,"72,299","72,299","73,424","71,398",7.51M,0.00%
5/12/2021,"73,143","71,736","73,143","71,455",3.86M,1.17%
5/13/2021,"75,393","73,143","78,206","72,580",3.54M,3.08%
5/14/2021,"75,449","74,830","75,899","74,605",3.50M,0.07%
5/17/2021,"77,419","75,168","77,644","75,168",2.57M,2.61%
5/18/2021,"79,725","77,644","79,894","77,250",2.32M,2.98%
5/19/2021,"79,894","80,794","81,470","79,332",4.92M,0.21%
5/20/2021,"79,332","80,401","81,019","76,969",6.16M,-0.70%
5/21/2021,"77,250","77,812","78,994","76,518",1.94M,-2.62%
5/24/2021,"75,956","77,306","77,644","75,393",1.99M,-1.68%
5/25/2021,"76,237","75,956","76,518","74,718",2.17M,0.37%
5/26/2021,"75,112","75,393","76,237","74,830",2.62M,-1.48%
5/27/2021,"76,518","75,956","77,025","75,618",2.63M,1.87%
5/28/2021,"75,899","76,293","76,518","75,506",3.08M,-0.81%
5/31/2021,"75,731","75,393","76,125","75,393",3.14M,-0.22%
6/1/2021,"76,406","75,956","76,406","75,731",2.21M,0.89%
6/2/2021,"78,431","76,293","78,769","76,125",5.30M,2.65%
6/3/2021,"79,332","78,769","79,894","78,544",2.75M,1.15%
6/4/2021,"78,656","80,401","80,401","78,544",1.92M,-0.85%
6/7/2021,"77,981","78,488","79,444","77,812",4.57M,-0.86%
6/8/2021,"76,518","77,981","77,981","75,337",6.68M,-1.88%
6/9/2021,"81,145","81,679","81,832","80,153",4.63M,6.05%
6/10/2021,"79,084","80,763","81,298","79,084",2.17M,-2.54%
6/11/2021,"80,076","79,389","80,305","79,084",1.84M,1.25%
6/14/2021,"79,313","80,153","80,153","78,702",1.65M,-0.95%
6/15/2021,"79,389","78,779","79,618","78,702",1.83M,0.10%
6/16/2021,"79,008","79,389","79,542","78,626",1.22M,-0.48%
6/17/2021,"78,015","78,626","78,702","78,015",2.19M,-1.26%
6/18/2021,"78,626","78,626","79,389","78,244",3.23M,0.78%
6/21/2021,"83,206","79,542","83,969","79,008",6.92M,5.83%
6/22/2021,"86,641","85,496","87,405","84,809",3.75M,4.13%
6/23/2021,"85,496","87,710","88,092","85,115",3.62M,-1.32%
6/24/2021,"87,786","84,428","87,786","82,748",4.23M,2.68%
6/25/2021,"90,916","86,641","91,221","86,641",4.64M,3.57%
6/28/2021,"91,603","91,603","93,817","91,221",3.72M,0.76%
6/29/2021,"92,366","92,214","92,672","90,382",4.31M,0.83%
6/30/2021,"92,366","93,130","93,130","91,603",3.37M,0.00%
7/1/2021,"91,603","93,969","94,351","90,992",6.03M,-0.83%
7/2/2021,"90,840","93,053","93,053","89,313",6.72M,-0.83%
7/5/2021,"87,786","90,153","90,229","87,252",3.21M,-3.36%
7/6/2021,"89,313","87,710","89,695","87,023",3.95M,1.74%
7/7/2021,"90,076","89,313","90,076","88,168",4.87M,0.85%
7/8/2021,"84,580","87,176","89,313","83,817",12.74M,-6.10%
7/9/2021,"79,008","85,038","85,038","78,779",6.30M,-6.59%
7/12/2021,"80,229","79,618","82,061","76,718",4.35M,1.55%
7/13/2021,"79,924","80,305","80,458","77,863",2.29M,-0.38%
7/14/2021,"79,389","79,924","80,076","76,947",3.98M,-0.67%
7/15/2021,"79,389","78,626","79,389","78,244",2.52M,0.00%
7/16/2021,"79,847","79,389","81,069","78,015",3.97M,0.58%
7/19/2021,"78,626","78,626","79,389","78,244",4.24M,-1.53%
7/20/2021,"79,008","78,626","79,008","77,786",3.88M,0.49%
7/21/2021,"78,702","78,855","79,618","78,550",3.35M,-0.39%
7/22/2021,"80,076","78,473","80,153","78,473",3.34M,1.75%
7/23/2021,"78,626","80,000","80,000","78,626",2.51M,-1.81%
7/26/2021,"82,061","78,550","82,061","78,168",4.64M,4.37%
7/27/2021,"81,298","80,153","81,527","80,153",5.20M,-0.93%
7/28/2021,"79,466","80,153","80,153","79,466",1.89M,-2.25%
7/29/2021,"79,389","79,695","79,847","79,160",1.61M,-0.10%
7/30/2021,"79,389","79,160","79,924","79,008",2.32M,0.00%
8/2/2021,"79,847","79,008","81,527","78,626",3.23M,0.58%
8/3/2021,"80,534","79,466","81,069","79,466",2.95M,0.86%
8/4/2021,"82,061","80,763","83,893","80,458",7.54M,1.90%
8/5/2021,"82,443","82,443","83,664","82,443",3.53M,0.47%
8/6/2021,"82,061","82,443","82,824","81,985",3.23M,-0.46%
8/9/2021,"80,916","82,061","82,137","80,916",5.18M,-1.40%
8/10/2021,"79,847","80,916","81,679","79,847",4.10M,-1.32%
8/11/2021,"79,313","79,847","80,458","79,008",3.83M,-0.67%
8/12/2021,"79,084","79,237","79,618","79,008",2.92M,-0.29%
8/13/2021,"79,008","79,008","79,313","78,702",2.92M,-0.10%
8/16/2021,"79,237","79,084","79,771","78,931",2.74M,0.29%
8/17/2021,"78,779","79,389","79,389","78,779",2.35M,-0.58%
8/18/2021,"78,626","79,237","79,237","78,321",3.67M,-0.19%
8/19/2021,"80,076","78,244","80,153","78,015",6.37M,1.84%
8/20/2021,"79,160","80,000","80,000","78,321",4.05M,-1.14%
8/23/2021,"80,076","79,160","81,069","79,008",4.47M,1.16%
8/24/2021,"80,534","80,534","80,916","79,008",3.18M,0.57%
8/25/2021,"80,534","80,534","81,679","80,000",3.89M,0.00%
8/26/2021,"79,160","80,534","80,687","79,008",3.37M,-1.71%
8/27/2021,"79,237","79,008","79,237","78,397",2.87M,0.10%
8/30/2021,"79,389","79,237","79,618","78,931",2.66M,0.19%
8/31/2021,"79,695","79,389","80,458","78,855",3.10M,0.39%
9/1/2021,"79,924","79,695","80,534","79,466",2.62M,0.29%
9/6/2021,"80,000","80,382","81,069","79,847",3.50M,0.10%
9/7/2021,"80,000","80,000","80,534","79,618",3.05M,0.00%
9/8/2021,"79,389","80,000","80,076","79,389",2.62M,-0.76%
9/9/2021,"78,779","79,237","79,618","78,779",2.84M,-0.77%
9/10/2021,"78,855","78,855","79,389","78,702",2.90M,0.10%
9/13/2021,"78,626","78,779","78,931","78,397",3.36M,-0.29%
9/14/2021,"78,626","78,779","78,931","78,321",2.73M,0.00%
9/15/2021,"78,702","78,626","78,702","78,321",2.51M,0.10%
9/16/2021,"78,702","79,008","79,160","78,321",2.50M,0.00%
9/17/2021,"78,779","78,702","79,008","78,397",3.41M,0.10%
9/20/2021,"78,626","78,626","79,008","78,092",3.91M,-0.19%
9/21/2021,"78,626","78,626","78,626","78,092",3.10M,0.00%
9/22/2021,"78,702","78,550","78,779","78,244",2.88M,0.10%
9/23/2021,"78,626","78,473","78,626","78,092",3.01M,-0.10%
9/24/2021,"78,626","78,550","78,626","78,168",2.80M,0.00%
9/27/2021,"78,168","78,473","78,550","78,092",2.10M,-0.58%
9/28/2021,"78,321","78,015","78,321","78,015",1.43M,0.20%
9/29/2021,"77,863","78,244","78,321","77,405",1.83M,-0.58%
9/30/2021,"77,863","77,863","77,863","77,481",1.25M,0.00%
10/1/2021,"77,863","77,634","77,863","77,252",2.28M,0.00%
10/4/2021,"77,863","77,405","77,863","77,252",2.30M,0.00%
10/5/2021,"79,695","77,863","80,534","77,481",3.78M,2.35%
10/6/2021,"80,153","80,382","80,763","79,542",4.44M,0.57%
10/7/2021,"79,466","80,153","80,763","79,466",3.19M,-0.86%
10/8/2021,"79,771","79,542","79,771","78,702",2.01M,0.38%
10/11/2021,"79,389","79,771","79,847","79,160",2.98M,-0.48%
10/12/2021,"78,626","79,160","79,160","78,550",3.08M,-0.96%
10/13/2021,"78,321","78,626","79,160","78,321",2.15M,-0.39%
10/14/2021,"78,092","78,550","78,626","77,863",3.72M,-0.29%
10/15/2021,"77,863","78,092","78,321","77,710",2.85M,-0.29%
10/18/2021,"77,634","77,863","78,015","77,481",2.93M,-0.29%
10/19/2021,"78,321","77,786","79,389","77,252",4.56M,0.88%
10/20/2021,"78,092","78,321","79,237","77,481",3.21M,-0.29%
10/21/2021,"77,863","78,244","78,321","77,634",3.42M,-0.29%
10/22/2021,"78,855","77,863","79,313","77,786",2.34M,1.27%
10/25/2021,"79,237","79,084","80,076","78,626",4.39M,0.48%
10/26/2021,"78,855","79,389","79,924","78,321",3.34M,-0.48%
10/27/2021,"79,313","78,855","79,771","78,397",2.40M,0.58%
10/28/2021,"82,290","79,389","83,969","79,160",10.00M,3.75%
10/29/2021,"83,435","83,435","85,496","83,130",8.82M,1.39%
11/1/2021,"83,664","84,504","84,657","83,206",4.47M,0.27%
11/2/2021,"82,519","82,366","83,206","82,214",4.64M,-1.37%
11/3/2021,"80,305","82,443","82,519","80,229",7.47M,-2.68%
11/4/2021,"79,389","80,534","81,145","79,389",4.42M,-1.14%
11/5/2021,"80,153","79,389","80,763","79,084",3.91M,0.96%
11/8/2021,"79,847","80,382","80,763","79,695",3.46M,-0.38%
11/9/2021,"78,626","79,771","80,076","78,626",4.70M,-1.53%
11/10/2021,"79,389","79,084","79,847","78,626",2.77M,0.97%
11/11/2021,"80,534","80,153","82,366","79,389",4.14M,1.44%
