Date,Price,Open,High,Low,Vol.,Change %
8/22/2019,"18,639.60","18,601.00","18,678.20","18,601.00",322.19K,0.42%
8/23/2019,"18,639.60","18,639.60","18,678.20","18,601.00",376.91K,0.00%
8/26/2019,"18,601.00","18,523.80","18,639.60","18,523.80",171.95K,-0.21%
8/27/2019,"18,523.80","18,639.60","18,639.60","18,485.20",220.47K,-0.42%
8/28/2019,"18,523.80","18,523.80","18,562.40","18,485.20",168.07K,0.00%
8/29/2019,"18,523.80","18,485.20","18,523.80","18,446.60",102.78K,0.00%
8/30/2019,"18,562.40","18,523.80","18,601.00","18,485.20",161.81K,0.21%
9/3/2019,"18,330.80","18,562.40","18,601.00","18,330.80",264.94K,-1.25%
9/4/2019,"18,446.60","18,369.40","18,485.20","18,369.40",166.18K,0.63%
9/5/2019,"18,408.00","18,485.20","18,485.20","18,330.80",148.83K,-0.21%
9/6/2019,"18,369.40","18,369.40","18,408.00","18,292.20",109.54K,-0.21%
9/9/2019,"18,253.70","18,369.40","18,369.40","18,253.70",126.43K,-0.63%
9/10/2019,"18,330.80","18,253.70","18,408.00","18,253.70",283.22K,0.42%
9/11/2019,"18,369.40","18,330.80","18,408.00","18,292.20",257.40K,0.21%
9/12/2019,"18,446.60","18,408.00","18,485.20","18,369.40",377.52K,0.42%
9/13/2019,"18,485.20","18,408.00","18,562.40","18,408.00",317.57K,0.21%
9/16/2019,"19,681.50","18,446.60","19,758.70","18,446.60",2.50M,6.47%
9/17/2019,"19,835.90","19,797.30","19,913.10","19,681.50",455.14K,0.78%
9/18/2019,"19,681.50","19,372.80","19,720.10","19,372.80",547.88K,-0.78%
9/19/2019,"19,604.30","19,565.80","19,604.30","19,257.00",513.00K,-0.39%
9/20/2019,"19,372.80","19,527.20","19,758.70","19,372.80",220.84K,-1.18%
9/23/2019,"19,295.60","19,372.80","19,527.20","19,295.60",325.57K,-0.40%
9/24/2019,"19,565.80","19,295.60","19,835.90","19,218.40",829.98K,1.40%
9/25/2019,"20,067.40","19,527.20","20,144.60","19,450.00",784.98K,2.56%
9/26/2019,"20,028.90","20,067.40","20,144.60","19,758.70",686.67K,-0.19%
9/27/2019,"20,028.90","19,990.30","20,067.40","19,874.50",621.68K,0.00%
9/30/2019,"19,681.50","19,990.30","20,028.90","19,604.30",403.57K,-1.73%
10/1/2019,"19,450.00","19,681.50","19,681.50","19,295.60",411.13K,-1.18%
10/2/2019,"19,450.00","19,450.00","19,527.20","19,372.80",435.63K,0.00%
10/3/2019,"19,527.20","19,372.80","19,874.50","19,295.60",709.31K,0.40%
10/4/2019,"19,450.00","19,527.20","19,681.50","19,334.20",479.80K,-0.40%
10/7/2019,"19,450.00","19,450.00","19,681.50","19,411.40",502.90K,0.00%
10/8/2019,"19,488.60","19,411.40","19,642.90","19,411.40",300.85K,0.20%
10/9/2019,"19,488.60","19,488.60","19,604.30","19,450.00",255.19K,0.00%
10/10/2019,"19,450.00","19,527.20","19,604.30","19,411.40",260.22K,-0.20%
10/11/2019,"19,218.40","19,450.00","19,488.60","19,064.10",952.99K,-1.19%
10/14/2019,"19,295.60","19,218.40","19,295.60","19,102.70",315.57K,0.40%
10/15/2019,"19,642.90","19,295.60","19,835.90","19,218.40",647.84K,1.80%
10/16/2019,"19,372.80","19,565.80","19,604.30","19,295.60",378.53K,-1.38%
10/17/2019,"19,295.60","19,450.00","19,565.80","19,295.60",227.33K,-0.40%
10/18/2019,"19,527.20","19,295.60","19,604.30","19,295.60",370.15K,1.20%
10/21/2019,"19,372.80","19,527.20","19,604.30","19,334.20",286.87K,-0.79%
10/22/2019,"19,913.10","19,450.00","19,990.30","19,372.80",966.06K,2.79%
10/23/2019,"19,951.70","19,913.10","19,990.30","19,874.50",323.67K,0.19%
10/24/2019,"20,569.10","19,951.70","20,569.10","19,835.90",999.43K,3.09%
10/25/2019,"20,569.10","20,453.40","20,607.70","20,376.20",376.55K,0.00%
10/28/2019,"20,569.10","20,569.10","20,877.90","20,376.20",587.33K,0.00%
10/29/2019,"20,453.40","20,569.10","20,723.50","20,376.20",324.35K,-0.56%
10/30/2019,"20,337.60","20,299.00","20,530.50","20,299.00",249.40K,-0.57%
10/31/2019,"20,221.80","20,453.40","20,607.70","20,221.80",344.95K,-0.57%
11/1/2019,"20,067.40","20,183.20","20,299.00","19,913.10",790.00K,-0.76%
11/4/2019,"20,530.50","20,067.40","20,530.50","20,067.40",502.05K,2.31%
11/5/2019,"20,993.60","20,607.70","21,070.80","20,530.50",782.68K,2.26%
11/6/2019,"20,877.90","20,839.30","20,955.00","20,684.90",269.99K,-0.55%
11/7/2019,"20,993.60","20,955.00","21,148.00","20,839.30",536.23K,0.55%
11/8/2019,"20,839.30","21,148.00","21,148.00","20,839.30",554.17K,-0.73%
11/11/2019,"20,684.90","20,839.30","20,916.40","20,646.30",396.99K,-0.74%
11/12/2019,"20,260.40","20,607.70","20,723.50","20,260.40",357.44K,-2.05%
11/13/2019,"20,260.40","20,260.40","20,530.50","20,260.40",270.27K,0.00%
11/14/2019,"20,221.80","20,183.20","20,260.40","20,106.00",214.47K,-0.19%
11/15/2019,"20,221.80","20,453.40","20,453.40","20,183.20",150.61K,0.00%
11/18/2019,"20,106.00","20,144.60","20,337.60","19,990.30",304.30K,-0.57%
11/19/2019,"20,067.40","20,067.40","20,106.00","19,835.90",390.95K,-0.19%
11/20/2019,"20,106.00","19,990.30","20,144.60","19,990.30",193.07K,0.19%
11/21/2019,"20,260.40","20,067.40","20,607.70","20,067.40",1.11M,0.77%
11/22/2019,"20,260.40","20,221.80","21,070.80","20,221.80",848.97K,0.00%
11/25/2019,"20,337.60","20,299.00","20,453.40","20,299.00",254.07K,0.38%
11/26/2019,"20,491.90","20,337.60","20,530.50","20,337.60",300.14K,0.76%
11/27/2019,"20,414.80","20,491.90","20,491.90","20,337.60",337.48K,-0.38%
11/28/2019,"20,414.80","20,414.80","20,453.40","20,299.00",520.16K,0.00%
11/29/2019,"20,376.20","20,453.40","20,453.40","20,337.60",409.23K,-0.19%
12/2/2019,"20,376.20","20,376.20","20,453.40","20,337.60",529.68K,0.00%
12/3/2019,"20,491.90","20,376.20","20,530.50","20,144.60",493.34K,0.57%
12/4/2019,"20,646.30","20,453.40","20,762.10","20,453.40",391.75K,0.75%
12/5/2019,"20,839.30","20,684.90","20,916.40","20,646.30",628.76K,0.93%
12/6/2019,"20,877.90","20,839.30","20,916.40","20,762.10",320.85K,0.19%
12/9/2019,"20,723.50","20,800.70","20,839.30","20,607.70",369.37K,-0.74%
12/10/2019,"20,684.90","20,684.90","20,762.10","20,569.10",344.76K,-0.19%
12/11/2019,"20,646.30","20,684.90","20,684.90","20,607.70",273.64K,-0.19%
12/12/2019,"20,839.30","20,646.30","20,916.40","20,646.30",369.74K,0.93%
12/13/2019,"20,916.40","20,839.30","21,070.80","20,800.70",656.23K,0.37%
12/16/2019,"20,916.40","20,916.40","21,070.80","20,839.30",401.77K,0.00%
12/17/2019,"20,530.50","21,070.80","21,070.80","20,453.40",316.19K,-1.84%
12/18/2019,"20,260.40","20,530.50","20,530.50","20,183.20",373.68K,-1.32%
12/19/2019,"20,299.00","20,260.40","20,453.40","20,144.60",181.40K,0.19%
12/20/2019,"20,530.50","20,337.60","20,569.10","20,299.00",209.18K,1.14%
12/23/2019,"20,530.50","20,569.10","20,607.70","20,530.50",167.62K,0.00%
12/24/2019,"20,723.50","20,530.50","20,762.10","20,530.50",336.80K,0.94%
12/25/2019,"20,723.50","20,723.50","20,800.70","20,646.30",229.36K,0.00%
12/26/2019,"20,723.50","20,723.50","20,839.30","20,569.10",489.36K,0.00%
12/27/2019,"20,762.10","20,723.50","20,762.10","20,646.30",198.50K,0.19%
12/30/2019,"20,839.30","20,762.10","20,839.30","20,684.90",450.49K,0.37%
12/31/2019,"20,762.10","20,839.30","20,839.30","20,646.30",887.28K,-0.37%
1/2/2020,"20,453.40","20,530.50","20,569.10","20,299.00",435.81K,-1.49%
1/3/2020,"20,376.20","20,453.40","20,530.50","20,221.80",449.72K,-0.38%
1/6/2020,"20,453.40","20,337.60","20,453.40","20,067.40",406.13K,0.38%
1/7/2020,"20,299.00","20,376.20","20,453.40","20,144.60",163.32K,-0.75%
1/8/2020,"19,681.50","20,067.40","20,260.40","19,450.00",524.44K,-3.04%
1/9/2020,"19,758.70","19,720.10","19,990.30","19,372.80",313.83K,0.39%
1/10/2020,"19,758.70","19,720.10","19,797.30","19,450.00",359.81K,0.00%
1/13/2020,"19,758.70","19,720.10","19,797.30","19,681.50",116.03K,0.00%
1/14/2020,"19,758.70","19,681.50","19,797.30","19,604.30",137.87K,0.00%
1/15/2020,"19,758.70","19,758.70","19,797.30","19,642.90",91.59K,0.00%
1/16/2020,"19,913.10","19,720.10","19,913.10","19,681.50",178.09K,0.78%
1/17/2020,"19,913.10","19,913.10","19,990.30","19,835.90",101.03K,0.00%
1/20/2020,"19,913.10","19,874.50","19,913.10","19,797.30",95.91K,0.00%
1/21/2020,"19,951.70","19,874.50","19,990.30","19,681.50",484.62K,0.19%
1/22/2020,"19,990.30","19,913.10","20,067.40","19,913.10",153.29K,0.19%
1/30/2020,"19,681.50","19,835.90","19,913.10","19,450.00",235.83K,-1.54%
1/31/2020,"19,295.60","19,681.50","19,681.50","19,141.30",249.32K,-1.96%
2/3/2020,"19,064.10","18,755.30","19,141.30","18,523.80",306.29K,-1.20%
2/4/2020,"19,064.10","19,064.10","19,179.80","18,832.50",320.83K,0.00%
2/5/2020,"19,102.70","19,025.50","19,102.70","18,986.90",245.03K,0.20%
2/6/2020,"19,218.40","19,102.70","19,257.00","18,909.70",333.70K,0.61%
2/7/2020,"19,218.40","19,218.40","19,218.40","19,064.10",140.80K,0.00%
2/10/2020,"19,218.40","19,179.80","19,218.40","19,064.10",135.82K,0.00%
2/11/2020,"19,295.60","19,179.80","19,295.60","19,141.30",194.22K,0.40%
2/12/2020,"19,527.20","19,257.00","19,527.20","19,218.40",194.72K,1.20%
2/13/2020,"19,218.40","19,372.80","19,450.00","19,179.80",129.82K,-1.58%
2/14/2020,"18,909.70","19,141.30","19,179.80","18,678.20",589.91K,-1.61%
2/17/2020,"18,909.70","18,716.70","18,909.70","18,716.70",376.22K,0.00%
2/18/2020,"18,909.70","18,909.70","18,948.30","18,793.90",230.18K,0.00%
2/19/2020,"18,909.70","18,871.10","18,909.70","18,832.50",163.53K,0.00%
2/20/2020,"18,948.30","18,909.70","18,948.30","18,871.10",365.46K,0.20%
2/21/2020,"18,948.30","18,948.30","19,025.50","18,832.50",508.42K,0.00%
2/24/2020,"18,793.90","18,755.30","18,909.70","18,678.20",566.05K,-0.81%
2/25/2020,"19,064.10","18,755.30","19,064.10","18,755.30",194.36K,1.44%
2/26/2020,"18,909.70","18,909.70","18,986.90","18,832.50",110.27K,-0.81%
2/27/2020,"19,141.30","18,871.10","19,141.30","18,871.10",217.42K,1.22%
2/28/2020,"18,948.30","18,832.50","19,064.10","18,832.50",129.91K,-1.01%
3/2/2020,"18,986.90","18,948.30","19,025.50","18,909.70",245.30K,0.20%
3/3/2020,"18,986.90","19,141.30","19,141.30","18,948.30",237.35K,0.00%
3/4/2020,"19,141.30","18,986.90","19,218.40","18,986.90",260.47K,0.81%
3/5/2020,"19,141.30","19,141.30","19,179.80","19,102.70",127.52K,0.00%
3/6/2020,"18,909.70","19,102.70","19,102.70","18,909.70",159.80K,-1.21%
3/9/2020,"17,752.00","18,523.80","18,678.20","17,752.00",740.45K,-6.12%
3/10/2020,"18,137.90","17,752.00","18,137.90","17,752.00",191.62K,2.17%
3/11/2020,"17,752.00","18,137.90","18,253.70","17,520.40",217.62K,-2.13%
3/12/2020,"16,710.00","17,134.50","17,674.80","16,517.00",335.12K,-5.87%
3/13/2020,"16,285.50","16,594.20","16,594.20","15,552.30",549.25K,-2.54%
3/16/2020,"15,706.60","16,285.50","16,285.50","15,436.50",379.14K,-3.55%
3/17/2020,"16,208.30","15,359.30","16,208.30","15,359.30",255.88K,3.19%
3/18/2020,"16,208.30","16,246.90","16,246.90","16,015.40",348.96K,0.00%
3/19/2020,"16,208.30","16,054.00","16,208.30","15,590.90",271.84K,0.00%
3/20/2020,"15,436.50","16,208.30","16,208.30","15,397.90",719.37K,-4.76%
3/23/2020,"14,664.70","15,436.50","15,436.50","14,587.50",300.85K,-5.00%
3/24/2020,"14,780.40","15,282.10","15,282.10","14,201.60",290.06K,0.79%
3/25/2020,"14,934.80","14,819.00","15,089.20","14,780.40",463.40K,1.04%
3/26/2020,"14,934.80","14,973.40","15,590.90","14,896.20",797.15K,0.00%
3/27/2020,"15,012.00","14,973.40","15,089.20","14,896.20",205.33K,0.52%
3/30/2020,"14,510.30","14,819.00","14,934.80","14,433.10",219.81K,-3.34%
3/31/2020,"14,278.80","14,510.30","14,664.70","13,506.90",403.18K,-1.60%
4/1/2020,"14,201.60","14,278.80","14,317.30","13,892.80",325.46K,-0.54%
4/3/2020,"14,124.40","14,355.90","14,394.50","13,970.00",578.34K,-0.54%
4/6/2020,"14,433.10","14,124.40","14,664.70","13,931.40",991.93K,2.19%
4/7/2020,"14,433.10","14,587.50","14,664.70","14,201.60",592.37K,0.00%
4/8/2020,"15,050.60","14,278.80","15,282.10","14,278.80",1.20M,4.28%
4/9/2020,"15,436.50","15,050.60","15,513.70","15,050.60",824.36K,2.56%
4/10/2020,"15,359.30","15,513.70","15,513.70","15,050.60",297.72K,-0.50%
4/13/2020,"15,552.30","15,127.80","15,745.20","15,127.80",934.95K,1.26%
4/14/2020,"15,590.90","15,513.70","15,899.60","15,513.70",637.96K,0.25%
4/15/2020,"15,938.20","15,745.20","15,938.20","15,745.20",710.82K,2.23%
4/16/2020,"15,899.60","15,976.80","15,976.80","15,822.40",658.03K,-0.24%
4/17/2020,"16,131.10","15,938.20","16,208.30","15,938.20",1.21M,1.46%
4/20/2020,"16,131.10","16,131.10","16,208.30","16,054.00",711.07K,0.00%
4/21/2020,"15,745.20","16,054.00","16,054.00","15,204.90",881.79K,-2.39%
4/22/2020,"15,783.80","15,590.90","15,822.40","15,282.10",721.47K,0.25%
4/23/2020,"15,822.40","15,745.20","15,861.00","15,629.40",566.47K,0.24%
4/24/2020,"15,822.40","15,822.40","15,899.60","15,745.20",480.82K,0.00%
4/27/2020,"15,822.40","15,861.00","15,899.60","15,783.80",665.74K,0.00%
4/28/2020,"15,861.00","15,861.00","15,938.20","15,783.80",520.13K,0.24%
4/29/2020,"16,169.70","15,861.00","16,208.30","15,861.00",1.11M,1.95%
5/4/2020,"16,131.10","16,131.10","16,208.30","16,054.00",676.77K,-0.24%
5/5/2020,"16,208.30","16,169.70","16,285.50","16,131.10",1.21M,0.48%
5/6/2020,"16,208.30","16,246.90","16,324.10","15,976.80",1.30M,0.00%
5/7/2020,"16,324.10","16,285.50","16,401.30","16,246.90",1.39M,0.71%
5/8/2020,"16,478.50","16,401.30","16,517.00","16,362.70",1.31M,0.95%
5/11/2020,"16,478.50","16,478.50","16,517.00","16,401.30",977.01K,0.00%
5/12/2020,"17,404.60","16,517.00","17,404.60","16,478.50",1.81M,5.62%
5/13/2020,"17,752.00","17,211.70","17,790.60","16,941.60",1.33M,2.00%
5/14/2020,"17,713.40","17,752.00","17,790.60","17,366.10",688.31K,-0.22%
5/15/2020,"16,980.10","17,597.60","17,597.60","16,980.10",1.11M,-4.14%
5/18/2020,"16,825.80","16,980.10","17,057.30","16,748.60",340.33K,-0.91%
5/19/2020,"17,288.90","16,980.10","17,288.90","16,825.80",1.75M,2.75%
5/20/2020,"17,134.50","17,211.70","17,250.30","16,980.10",633.66K,-0.89%
5/21/2020,"16,980.10","17,173.10","17,211.70","16,980.10",533.79K,-0.90%
5/22/2020,"16,439.90","17,018.70","17,018.70","16,401.30",831.11K,-3.18%
5/25/2020,"16,748.60","16,517.00","16,787.20","16,439.90",489.07K,1.88%
5/26/2020,"17,018.70","16,748.60","17,018.70","16,748.60",811.99K,1.61%
5/27/2020,"16,748.60","17,095.90","17,134.50","16,632.80",556.69K,-1.59%
5/28/2020,"16,787.20","16,825.80","16,903.00","16,710.00",246.50K,0.23%
5/29/2020,"16,980.10","16,787.20","17,018.70","16,787.20",809.28K,1.15%
6/1/2020,"17,173.10","17,057.30","17,173.10","16,941.60",635.49K,1.14%
6/2/2020,"17,173.10","17,288.90","17,366.10","17,018.70",1.02M,0.00%
6/3/2020,"17,906.30","17,057.30","17,906.30","16,980.10",1.72M,4.27%
6/4/2020,"17,752.00","17,906.30","18,215.10","17,713.40",1.69M,-0.86%
6/5/2020,"18,022.00","17,791.00","18,099.00","17,675.00",1.29M,1.52%
6/8/2020,"18,447.00","18,022.00","18,678.00","18,022.00",892.36K,2.36%
6/9/2020,"18,138.00","18,447.00","18,601.00","18,138.00",1.13M,-1.68%
6/10/2020,"18,176.00","17,868.00","18,176.00","17,868.00",1.85M,0.21%
6/11/2020,"18,022.00","18,292.00","18,524.00","17,752.00",1.35M,-0.85%
6/12/2020,"17,906.00","17,675.00","17,945.00","17,520.00",1.23M,-0.64%
6/15/2020,"17,752.00","17,984.00","18,061.00","17,598.00",797.71K,-0.86%
6/16/2020,"17,984.00","17,829.00","17,984.00","17,829.00",467.52K,1.31%
6/17/2020,"17,984.00","18,022.00","18,022.00","17,906.00",380.04K,0.00%
6/18/2020,"18,061.00","17,791.00","18,138.00","17,791.00",466.58K,0.43%
6/19/2020,"18,755.00","18,099.00","18,833.00","18,099.00",1.11M,3.84%
6/22/2020,"18,717.00","18,910.00","18,910.00","18,485.00",719.15K,-0.20%
6/23/2020,"18,601.00","18,755.00","18,755.00","18,447.00",1.14M,-0.62%
6/24/2020,"18,524.00","18,601.00","18,678.00","18,369.00",884.39K,-0.41%
6/25/2020,"18,408.00","18,369.00","18,485.00","18,138.00",827.87K,-0.63%
6/26/2020,"18,215.00","18,369.00","18,408.00","18,176.00",780.47K,-1.05%
6/29/2020,"17,906.00","18,215.00","18,369.00","17,598.00",934.63K,-1.70%
6/30/2020,"17,906.00","17,906.00","17,984.00","17,559.00",603.65K,0.00%
7/1/2020,"17,984.00","17,906.00","18,022.00","17,752.00",299.88K,0.44%
7/2/2020,"18,138.00","17,906.00","18,138.00","17,675.00",889.22K,0.86%
7/3/2020,"18,524.00","18,176.00","18,678.00","18,176.00",758.69K,2.13%
7/6/2020,"18,640.00","18,524.00","18,717.00","18,524.00",402.23K,0.63%
7/7/2020,"18,562.00","18,640.00","18,640.00","18,524.00",345.12K,-0.42%
7/8/2020,"18,524.00","18,485.00","18,524.00","18,408.00",454.83K,-0.20%
7/9/2020,"18,524.00","18,524.00","18,524.00","18,331.00",756.58K,0.00%
7/10/2020,"18,640.00","18,447.00","18,640.00","18,369.00",554.65K,0.63%
7/13/2020,"18,678.00","18,717.00","18,987.00","18,640.00",1.18M,0.20%
7/14/2020,"18,678.00","18,640.00","18,755.00","18,640.00",295.19K,0.00%
7/15/2020,"18,910.00","18,755.00","18,910.00","18,717.00",690.11K,1.24%
7/16/2020,"19,566.00","19,064.00","19,566.00","18,987.00",1.49M,3.47%
7/17/2020,"19,334.00","19,566.00","19,566.00","19,257.00",464.88K,-1.19%
7/20/2020,"18,987.00","19,334.00","19,334.00","18,987.00",941.24K,-1.79%
7/21/2020,"19,103.00","19,141.00","19,373.00","18,910.00",672.77K,0.61%
7/22/2020,"19,103.00","19,141.00","19,180.00","18,948.00",585.76K,0.00%
7/23/2020,"19,141.00","19,103.00","19,180.00","19,025.00",390.03K,0.20%
7/24/2020,"18,833.00","19,141.00","19,141.00","18,485.00",1.34M,-1.61%
7/27/2020,"17,752.00","18,061.00","18,524.00","17,752.00",904.93K,-5.74%
7/28/2020,"18,292.00","17,559.00","18,292.00","17,559.00",503.91K,3.04%
7/29/2020,"18,138.00","18,138.00","18,138.00","17,675.00",337.61K,-0.84%
7/30/2020,"18,485.00","18,215.00","18,485.00","18,215.00",347.20K,1.91%
7/31/2020,"17,636.00","18,369.00","18,562.00","17,636.00",1.87M,-4.59%
8/3/2020,"18,215.00","17,829.00","18,292.00","17,829.00",252.31K,3.28%
8/4/2020,"18,794.00","18,292.00","18,794.00","18,215.00",462.26K,3.18%
8/5/2020,"19,103.00","18,794.00","19,180.00","18,678.00",404.78K,1.64%
8/6/2020,"19,103.00","18,987.00","19,218.00","18,987.00",408.85K,0.00%
8/7/2020,"18,948.00","19,103.00","19,103.00","18,871.00",417.03K,-0.81%
8/10/2020,"18,910.00","18,948.00","19,064.00","18,910.00",698.72K,-0.20%
8/11/2020,"18,833.00","18,910.00","18,987.00","18,601.00",355.50K,-0.41%
8/12/2020,"18,640.00","18,833.00","18,871.00","18,562.00",407.46K,-1.02%
8/13/2020,"18,948.00","18,755.00","18,948.00","18,640.00",470.05K,1.65%
8/14/2020,"18,948.00","18,948.00","19,218.00","18,948.00",565.99K,0.00%
8/17/2020,"18,948.00","18,987.00","19,064.00","18,833.00",448.14K,0.00%
8/18/2020,"18,948.00","18,948.00","19,025.00","18,910.00",458.27K,0.00%
8/19/2020,"19,256.00","19,174.00","19,339.00","19,008.00",343.63K,1.63%
8/20/2020,"19,256.00","19,215.00","19,421.00","19,132.00",744.09K,0.00%
8/21/2020,"19,711.00","19,256.00","19,752.00","19,256.00",1.09M,2.36%
8/24/2020,"19,752.00","19,793.00","19,835.00","19,669.00",515.22K,0.21%
8/25/2020,"20,331.00","19,793.00","20,331.00","19,752.00",1.45M,2.93%
8/26/2020,"20,289.00","20,331.00","20,413.00","19,959.00",458.44K,-0.21%
8/27/2020,"20,331.00","20,083.00","20,372.00","20,083.00",666.03K,0.21%
8/28/2020,"20,248.00","20,248.00","20,331.00","20,248.00",539.66K,-0.41%
8/31/2020,"20,124.00","20,248.00","20,331.00","20,041.00",681.06K,-0.61%
9/1/2020,"20,207.00","20,124.00","20,248.00","20,000.00",595.55K,0.41%
9/3/2020,"20,661.00","20,289.00","20,661.00","20,289.00",1.41M,2.25%
9/4/2020,"20,620.00","20,496.00","21,074.00","20,496.00",943.70K,-0.20%
9/7/2020,"20,124.00","20,620.00","20,620.00","20,124.00",645.76K,-2.41%
9/8/2020,"20,124.00","20,083.00","20,165.00","19,876.00",508.82K,0.00%
9/9/2020,"20,000.00","19,835.00","20,124.00","19,752.00",496.37K,-0.62%
9/10/2020,"19,793.00","20,165.00","20,165.00","19,793.00",873.38K,-1.04%
9/11/2020,"19,917.00","19,793.00","20,000.00","19,669.00",912.30K,0.63%
9/14/2020,"20,165.00","20,000.00","20,207.00","19,959.00",511.52K,1.25%
9/15/2020,"20,248.00","20,248.00","20,372.00","20,248.00",694.10K,0.41%
9/16/2020,"20,165.00","20,248.00","20,289.00","20,041.00",342.19K,-0.41%
9/17/2020,"19,917.00","20,165.00","20,165.00","19,835.00",879.05K,-1.23%
9/18/2020,"20,083.00","19,959.00","20,124.00","19,959.00",398.68K,0.83%
9/21/2020,"20,124.00","20,124.00","20,165.00","20,083.00",864.67K,0.20%
9/22/2020,"20,455.00","20,124.00","20,620.00","20,124.00",1.15M,1.64%
9/23/2020,"20,289.00","20,413.00","20,496.00","20,289.00",715.44K,-0.81%
9/24/2020,"20,165.00","20,289.00","20,331.00","20,000.00",673.36K,-0.61%
9/25/2020,"20,000.00","20,207.00","20,207.00","19,959.00",634.84K,-0.82%
9/28/2020,"20,000.00","20,000.00","20,083.00","19,917.00",340.82K,0.00%
9/29/2020,"20,165.00","20,000.00","20,207.00","19,917.00",554.23K,0.83%
9/30/2020,"20,041.00","20,124.00","20,165.00","19,835.00",655.25K,-0.61%
10/1/2020,"20,124.00","20,083.00","20,165.00","20,041.00",436.06K,0.41%
10/2/2020,"20,041.00","20,124.00","20,124.00","19,711.00",1.12M,-0.41%
10/5/2020,"20,413.00","20,041.00","20,496.00","20,000.00",867.40K,1.86%
10/6/2020,"20,579.00","20,620.00","20,785.00","20,455.00",1.11M,0.81%
10/7/2020,"20,331.00","20,579.00","20,579.00","20,289.00",491.33K,-1.21%
10/8/2020,"20,041.00","20,331.00","20,331.00","19,959.00",595.21K,-1.43%
10/9/2020,"20,041.00","20,041.00","20,083.00","19,793.00",532.69K,0.00%
10/12/2020,"19,917.00","20,083.00","20,083.00","19,835.00",831.34K,-0.62%
10/13/2020,"19,711.00","19,835.00","19,917.00","19,504.00",1.03M,-1.03%
10/14/2020,"19,835.00","19,587.00","19,876.00","19,545.00",316.78K,0.63%
10/15/2020,"19,793.00","19,793.00","19,793.00","19,504.00",655.35K,-0.21%
10/16/2020,"19,628.00","19,752.00","19,752.00","19,504.00",827.12K,-0.83%
10/19/2020,"19,587.00","19,628.00","19,669.00","19,504.00",939.11K,-0.21%
10/20/2020,"19,752.00","19,711.00","20,083.00","19,628.00",982.29K,0.84%
10/21/2020,"19,793.00","19,835.00","19,835.00","19,711.00",446.89K,0.21%
10/22/2020,"19,793.00","19,793.00","19,835.00","19,711.00",1.67M,0.00%
10/23/2020,"20,165.00","19,793.00","20,165.00","19,752.00",1.50M,1.88%
10/26/2020,"20,331.00","20,207.00","20,455.00","20,165.00",824.55K,0.82%
10/27/2020,"20,083.00","20,331.00","20,413.00","20,083.00",558.15K,-1.22%
10/28/2020,"19,835.00","20,083.00","20,165.00","19,752.00",902.91K,-1.23%
10/29/2020,"19,793.00","19,835.00","19,876.00","19,669.00",1.13M,-0.21%
10/30/2020,"20,661.00","19,835.00","20,661.00","19,711.00",2.96M,4.39%
11/2/2020,"20,165.00","20,331.00","20,372.00","20,083.00",480.83K,-2.40%
11/3/2020,"20,124.00","20,165.00","20,248.00","20,083.00",684.30K,-0.20%
11/4/2020,"20,083.00","20,124.00","20,165.00","20,000.00",1.18M,-0.20%
11/5/2020,"20,620.00","20,083.00","20,785.00","20,083.00",4.25M,2.67%
11/6/2020,"20,331.00","20,661.00","20,702.00","20,331.00",1.26M,-1.40%
11/9/2020,"20,537.00","20,413.00","20,992.00","20,248.00",2.19M,1.01%
11/10/2020,"20,207.00","20,661.00","20,661.00","20,207.00",1.85M,-1.61%
11/11/2020,"20,165.00","20,248.00","20,496.00","19,793.00",3.06M,-0.21%
11/12/2020,"20,165.00","20,165.00","20,372.00","20,083.00",1.47M,0.00%
11/13/2020,"20,455.00","20,372.00","20,455.00","20,165.00",1.24M,1.44%
11/16/2020,"20,083.00","20,496.00","20,537.00","20,000.00",2.88M,-1.82%
11/17/2020,"20,165.00","20,083.00","20,289.00","20,000.00",2.21M,0.41%
11/18/2020,"20,331.00","20,248.00","20,579.00","20,207.00",1.34M,0.82%
11/19/2020,"20,455.00","20,537.00","20,537.00","20,289.00",1.47M,0.61%
11/20/2020,"21,860.00","20,455.00","21,860.00","20,372.00",7.34M,6.87%
11/23/2020,"21,983.00","22,066.00","22,273.00","21,736.00",2.14M,0.56%
11/24/2020,"21,612.00","21,983.00","21,983.00","21,322.00",1.83M,-1.69%
11/25/2020,"21,446.00","21,942.00","21,942.00","21,405.00",2.01M,-0.77%
11/26/2020,"21,694.00","21,405.00","22,066.00","21,405.00",2.49M,1.16%
11/27/2020,"21,818.00","21,736.00","21,983.00","21,653.00",3.09M,0.57%
11/30/2020,"22,107.00","22,314.00","22,397.00","21,942.00",3.94M,1.32%
12/1/2020,"21,942.00","21,818.00","22,149.00","21,694.00",2.03M,-0.75%
12/2/2020,"22,190.00","21,942.00","22,810.00","21,901.00",3.25M,1.13%
12/3/2020,"22,355.00","22,149.00","22,479.00","22,025.00",2.75M,0.74%
12/4/2020,"22,273.00","22,355.00","22,438.00","22,231.00",1.61M,-0.37%
12/7/2020,"22,479.00","22,273.00","22,562.00","22,273.00",1.92M,0.92%
12/8/2020,"22,521.00","22,479.00","22,562.00","22,231.00",1.89M,0.19%
12/9/2020,"22,810.00","22,521.00","22,975.00","22,314.00",1.58M,1.28%
